index,MainID,OtherID,RA,DEC,X_mos,Y_mos,mag130,dmag130,mag139, dmag139,color,dcolor,Delta130,Delta139,Nr_IR
1916,3457,-,83.59907486,-5.360155188,10876.72722,10688.39574,21.5574,0.0941406,21.5485,0.101117,0.0290159,0.586938,0.133135,0.143002,1
1917,3458,-,83.60879086,-5.364361589,10605.15632,10570.39239,22.264,0.340824,21.682,0.0212231,0.4895,0.492852,0.481998,0.030014,1
1918,3482,-,83.60481176,-5.368834906,10716.32843,10444.79569,20.0371,0.332367,19.9924,0.0404664,-0.10816,0.24347,0.659548,0.0572281,1
1919,3484,-,83.62198313,-5.377506807,10236.37687,10201.49235,21.147,0.0551294,20.8928,0.0831267,0.34853,0.121147,0.0779648,0.148998,1
1920,3487,-,83.61735103,-5.369668283,10365.88411,10421.49141,21.0915,0.08561,21.1531,0.0734007,0.0475051,0.235979,0.121071,0.146416,1
1921,3488,-,83.62128518,-5.367452891,10255.95058,10483.70468,21.0212,0.37212,21.1227,0.0305712,-0.120753,0.0413606,0.910906,0.0610008,1
1922,3491,-,83.63822096,-5.375022654,9782.595888,10271.32454,23.2675,2.29032,21.4777,0.150225,1.8555,2.42891,3.239,0.295206,1
1923,3498,5044-5079,83.63394126,-5.32818119,9902.490539,11586.15665,19.2233,0.0472651,18.8273,0.0693409,0.389048,0.0509339,0.118587,0.226999,3
1924,3500,5045-5081,83.62683978,-5.326696704,10100.98035,11627.78308,19.3111,0.0440214,19.006,0.0407599,0.330516,0.0486699,0.136156,0.129,3
1925,3503,5084,83.63500136,-5.33309955,9872.831225,11448.10255,19.8979,0.128921,19.7063,0.0643374,0.276358,0.128379,0.265583,0.146563,2
1926,3507,5054-5093,83.63211743,-5.321142542,9953.508999,11783.7236,21.0332,0.218211,20.688,0.058331,0.370952,0.231196,0.626703,0.157,3
1927,3508,5090,83.63700029,-5.332659685,9816.966148,11460.46158,20.7855,0.302322,20.4397,0.214257,0.491459,0.0930026,0.838001,0.448519,2
1928,3513,5205,83.69495324,-5.358088235,8197.162366,10746.93756,13.1971,0.0100782,13.061,0.00992036,0.145234,0.00770224,0.0142527,0.0140295,2
1929,3514,5206,83.69455841,-5.356854807,8208.20107,10781.55896,13.6706,0.0100036,13.6867,0.00848202,-0.0141737,0.0167296,0.024765,0.0214434,2
1930,3515,3713,83.70048657,-5.37735162,8042.459715,10206.22607,13.5525,0.0407971,13.7541,0.0317037,-0.192736,0.00326449,0.0913773,0.0718775,2
1931,3516,3560-3592-3631,83.67483101,-5.358913138,8759.527684,10723.70749,13.9405,0.0197389,14.0869,0.0136557,-0.137622,0.0131591,0.054184,0.0404749,4
1932,3517,3559-3591-3632,83.6742624,-5.363733585,8775.398418,10588.39364,13.8748,0.0157589,14.1496,0.0188572,-0.268779,0.0239214,0.0464363,0.0670004,4
1933,3519,-,83.70111064,-5.359082188,8025.074794,10719.05616,14.4273,0.00836562,14.1173,0.00914913,0.310018,0.00111797,0.0166931,0.0180683,1
1934,3521,3596,83.68666781,-5.377377266,8428.64885,10205.46015,15.2129,0.0302221,15.4466,0.0185191,-0.222997,0.0113261,0.0819998,0.0510654,2
1935,3522,3716,83.70968056,-5.355415542,7785.576119,10822.00386,15.5307,0.0230794,15.2184,0.0267261,0.303372,0.00471452,0.0588865,0.0741091,2
1936,3523,3717,83.70116485,-5.364620119,8023.54286,10563.60494,16.157,0.00624594,15.816,0.0162643,0.343017,0.00171099,0.0135536,0.0479994,2
1937,3524,3635,83.68856668,-5.358075774,8375.651892,10747.2656,16.5772,0.0398334,16.3913,0.0394319,0.186717,0.0214501,0.103182,0.0937996,2
1938,3525,5212,83.70510982,-5.349565008,7913.334721,10986.21794,16.9549,0.0128695,16.7069,0.0111439,0.251519,0.0117113,0.0365849,0.0307674,2
1939,3526,3601,83.69356559,-5.376581852,8235.881035,10227.81171,17.1708,0.0034816,16.932,0.0105924,0.234434,0.00854118,0.00623512,0.0251007,2
1940,3527,3640-5215,83.69133609,-5.350232629,8298.28093,10967.43484,17.596,0.0151231,17.3432,0.0211895,0.255978,0.0222136,0.0437508,0.0579205,3
1941,3528,5216,83.69865858,-5.357150638,8093.610036,10773.26793,17.8334,0.00778694,17.5787,0.0109848,0.254854,0.00669582,0.0200005,0.0292587,2
1942,3529,3722,83.70998849,-5.366938926,7776.939907,10498.53987,17.7554,0.00556471,18.1256,0.0119702,-0.383315,0.040714,0.0103455,0.0271835,2
1943,3530,3723,83.71194789,-5.369399915,7722.173908,10429.46417,18.5344,0.00631589,18.147,0.0118834,0.389958,0.0126746,0.0123844,0.0310001,2
1944,3532,3610,83.68104108,-5.372577746,8585.916609,10340.16279,18.623,0.00400089,18.417,0.0148317,0.231144,0.0316418,0.00800133,0.0291729,2
1945,3533,-,83.70070205,-5.359678352,8036.49206,10702.32044,18.6831,0.00127182,18.4199,0.024197,0.249306,0.00381142,0.00179863,0.0435905,1
1946,3534,5220,83.70334357,-5.344985562,7962.711542,11114.7595,18.7944,0.0189019,18.4503,0.0197758,0.336846,0.00777689,0.0495453,0.0609989,2
1947,3535,3614,83.67913332,-5.374378506,8639.225365,10289.60742,19.1319,0.0210599,18.8359,0.0475762,0.264328,0.0143552,0.0494633,0.124605,2
1948,3536,-,83.70743236,-5.3598138,7848.396083,10698.5375,19.1597,0.00660188,18.8412,0.000265697,0.318481,0.00633619,0.00933647,0.000375748,1
1949,3537,3616,83.69974313,-5.380888655,8063.225536,10106.93829,19.3362,0.0804798,18.9763,0.0649651,0.326337,0.0461097,0.171,0.195602,2
1950,3539,5226,83.69439287,-5.358774761,8212.821344,10727.66473,19.4966,0.0624925,19.3238,0.0238241,0.158025,0.0595491,0.15659,0.0624847,2
1951,3540,3621,83.68791764,-5.370960821,8393.743595,10385.57612,19.8161,0.0896351,19.4849,0.1807,0.282688,0.0954892,0.220171,0.479727,2
1952,3541,3727,83.69531459,-5.37189226,8187.017881,10359.45563,19.5443,0.0966664,19.3351,0.0952905,0.153222,0.0907396,0.230974,0.256592,2
1953,3542,3730,83.71013726,-5.357425738,7772.807099,10765.57823,19.7949,0.17073,19.5531,0.0775184,0.373964,0.148557,0.457211,0.199999,2
1954,3543,3732,83.69654482,-5.374884567,8152.626895,10275.46469,20.0356,0.183242,19.8005,0.106714,0.215541,0.0209811,0.380573,0.235001,2
1955,3544,3733,83.69944683,-5.368154593,8071.545974,10464.38605,20.4262,0.044402,20.0816,0.0244377,0.318484,0.0544937,0.10751,0.0618896,2
1956,3545,3647-5229,83.69714752,-5.345420937,8135.878716,11102.51973,20.5077,0.11141,20.2526,0.0429644,0.191282,0.197773,0.299469,0.125999,3
1957,3546,3738,83.69668005,-5.374871382,8148.847548,10275.83523,20.5735,0.587779,20.1032,0.41571,0.470268,0.256146,1.341,0.823,2
1958,3547,5230,83.69381394,-5.355244678,8229.013027,10826.75334,20.7363,0.11916,20.623,0.0424851,0.243019,0.257605,0.288582,0.103001,2
1959,3548,5237,83.69589931,-5.356464818,8170.72745,10792.51044,21.1475,0.379752,20.8424,0.0338426,0.362266,0.41696,0.866076,0.0766888,2
1960,3549,3624,83.69215082,-5.373007802,8275.431686,10328.13153,20.8668,0.215117,20.9567,0.0452883,-0.0898483,0.211699,0.552841,0.104576,2
1961,3550,3654-5234,83.69857146,-5.352542919,8096.059546,10902.6078,21.197,0.0943371,20.8746,0.0788482,0.302913,0.219861,0.235249,0.229084,3
1962,3551,-,83.69130131,-5.362814937,8299.20868,10614.24536,21.0898,0.0468835,20.8675,0.0063807,0.0498352,0.190687,0.0663033,0.00902367,1
1963,3552,3742,83.71442725,-5.364371273,7652.895272,10570.62561,21.3204,0.185719,20.9348,0.0325491,0.522573,0.41048,0.438725,0.0871048,2
1964,3553,3628-3656,83.68406112,-5.362231819,8501.555592,10630.58765,21.2488,0.306835,21.2926,0.0378237,0.0523112,0.360132,0.956411,0.0997143,3
1965,3554,3657-5233,83.69161391,-5.355435961,8290.498034,10821.37657,21.4316,0.387917,21.0061,0.0426712,0.288294,0.428775,1.158,0.129,3
1966,3555,3661-5236,83.69160274,-5.345979468,8290.843474,11086.8234,21.4462,0.516756,21.2233,0.03114,0.253741,0.543155,1.36724,0.0943832,3
1967,3556,3745,83.70775885,-5.362686822,7839.263614,10617.89181,21.5032,0.0325632,21.0075,0.0632803,0.610831,0.179406,0.057375,0.157654,2
1968,3557,5240,83.70255671,-5.348151832,7984.69343,11025.87898,21.339,0.0675228,21.3471,0.102428,-0.00558949,0.129881,0.139,0.246431,2
1969,3561,3634,83.6651767,-5.345680666,9029.405514,11095.10514,15.2428,0.0158,15.0829,0.00443042,0.166207,0.0124498,0.044838,0.0112772,2
1970,3563,3638,83.66933613,-5.350542141,8913.134688,10958.66057,17.104,0.0144064,17.1783,0.0102934,-0.0818294,0.0265289,0.0386429,0.0263329,2
1971,3568,3607,83.66398044,-5.374646626,9062.699893,10282.01552,18.5441,0.0317298,18.3405,0.00121502,0.190125,0.0160932,0.0830002,0.00273895,2
1972,3577,3650,83.65893021,-5.341852713,9204.003087,11202.52756,20.5742,0.145909,20.7658,0.0352511,-0.00459399,0.22024,0.365616,0.073,2
1973,3578,3649,83.66937796,-5.355787611,8911.941687,10811.41865,20.6291,0.0792233,20.7232,0.076767,-0.130396,0.0429982,0.214607,0.17,2
1974,3579,-,83.66233587,-5.343660147,9108.81143,11151.80858,21.0859,0.156798,21.4518,0.0286153,-0.292918,0.00271223,0.301001,0.0404682,1
1975,3581,3653,83.66602756,-5.351953614,9005.596029,10919.02519,21.3076,0.278001,20.9574,0.06336,0.0207479,0.590378,0.657999,0.144356,2
1976,3582,-,83.64108695,-5.35935647,9702.592065,10711.09623,21.0288,0.349286,21.5062,0.106309,-0.330607,0.265107,0.698,0.150343,1
1977,3583,3660,83.65544886,-5.344485702,9301.28773,11128.60129,21.6107,0.0618085,21.2835,0.0700581,0.225087,0.19778,0.108999,0.179001,2
1978,3585,-,83.66313462,-5.366373648,9086.378021,10514.23661,20.7687,0.0174131,20.4429,0.0380589,0.3466,0.0532874,0.0246258,0.0538235,1
1979,3586,3627,83.67131016,-5.366490116,8857.893567,10511.00434,21.4037,0.36621,21.1403,0.0821132,0.308894,0.173653,1,0.187717,2
1980,3587,3662,83.68059076,-5.365942523,8598.52831,10526.41373,21.5334,0.118065,21.3585,0.108688,0.301277,0.214394,0.220734,0.264,2
1981,3588,-,83.65415519,-5.36909745,9337.314473,10437.73445,22.953,0.53033,21.3908,0.0575509,1.589,0.578414,0.75,0.114426,1
1982,3589,-,83.67025633,-5.378403948,8887.291535,10176.57486,10.2103,0.131358,9.92871,0.252138,0.191766,0.0560877,0.236194,0.503062,1
1983,3593,-,83.67701481,-5.379506154,8698.409689,10145.66431,14.0504,0.0181794,14.2039,0.0178706,-0.15359,0.00130224,0.0359287,0.0356159,1
1984,3599,-,83.67601809,-5.375715562,8726.280692,10252.06322,16.3705,0.0290349,16.0826,0.0193263,0.292439,0.0133154,0.0507488,0.0375195,1
1985,3603,-,83.67791801,-5.377888886,8673.17497,10191.06516,17.8232,0.0143798,18.1597,0.0361111,-0.360773,0.032231,0.0203362,0.073658,1
1986,3615,-,83.67556216,-5.378084528,8739.012426,10185.56377,19.3523,0.0660705,18.9547,0.000407307,0.365258,0.0491318,0.132059,0.000576019,1
1987,3629,5160-5201,83.6789671,-5.335279829,8644.030548,11387.11952,11.0598,0.0130709,10.9492,0.0132092,0.128789,0.0279745,0.0299997,0.0274582,3
1988,3630,5162,83.67896712,-5.335204777,8644.030435,11389.22625,11.164,0.115761,11.1073,0.0343096,0.0770254,0.0170479,0.231004,0.048521,2
1989,3633,5165-5208,83.68950989,-5.335125039,8349.373884,11391.50385,14.7983,0.0326296,14.9561,0.0278225,-0.163769,0.00863553,0.0853615,0.0752678,3
1990,3636,5171-5211,83.68436684,-5.333706451,8493.120831,11431.30559,16.9158,0.0193446,16.6948,0.0116481,0.22405,0.0112467,0.0529995,0.0370007,3
1991,3637,5172,83.67807188,-5.326752334,8669.086154,11626.486,16.9852,0.0200786,16.7333,0.0168877,0.245288,0.0157843,0.0558109,0.044611,2
1992,3639,5214,83.68750776,-5.3399268,8405.313156,11256.70961,17.2387,0.0169151,17.02,0.0411034,0.233496,0.0164102,0.0469818,0.0975246,2
1993,3641,5178-5219,83.68024043,-5.333152476,8608.451094,11446.84013,18.6279,0.0157825,18.4109,0.0140626,0.227003,0.0276835,0.044384,0.0418358,3
1994,3642,5222,83.68982326,-5.346625891,8340.57432,11068.67197,18.7112,0.112751,18.6052,0.0388289,0.111561,0.0944665,0.29948,0.102253,2
1995,3643,5223,83.68633006,-5.348848287,8438.19454,11006.27611,18.9806,0.0358788,19.309,0.0196162,-0.312114,0.00689473,0.0935402,0.0521488,2
1996,3644,5085,83.66409055,-5.336268521,9059.806388,11359.30251,19.8958,0.0723285,19.9103,0.0253944,0.0541671,0.123638,0.169001,0.0508118,2
1997,3645,-,83.67373485,-5.333503316,8790.272909,11436.96552,19.9784,0.113673,19.7895,0.0332497,0.188871,0.0808785,0.22674,0.0663528,1
1998,3646,5228,83.68576857,-5.346091272,8453.897635,11083.66441,20.1708,0.145903,20.0924,0.0371095,0.121244,0.0125669,0.374109,0.0944424,2
1999,3648,5231,83.69441101,-5.339131475,8212.380367,11279.05831,20.652,0.21582,20.6865,0.0468495,0.0604308,0.198989,0.586891,0.126999,2
2000,3651,-,83.66511584,-5.34959385,9031.087773,10985.26039,20.7917,0.0137648,20.8327,0.0381562,0.012078,0.0995311,0.0194664,0.0757675,1
2001,3652,5238,83.69658424,-5.349692874,8151.607484,10982.60325,21.2851,0.375389,20.8525,0.0922521,0.287288,0.513091,0.838348,0.188654,2
2002,3655,-,83.67310519,-5.338706167,8807.848455,11290.91689,20.8171,0.204905,20.7322,0.00254904,-0.040781,0.260521,0.28978,0.00360489,1
2003,3658,-,83.69116195,-5.339583438,8303.18517,11266.36068,20.8869,0.0566427,21.3301,0.0355261,-0.535173,0.0379389,0.0801048,0.0502415,1
2004,3659,5196,83.67866419,-5.332402108,8652.508438,11467.89702,21.008,0.242443,21.1729,0.136652,-0.113135,0.409041,0.562103,0.403193,2
2005,3663,3764,83.75044535,-5.383953687,6646.271915,10020.99797,10.2734,0.0277434,10.2754,0.161132,-0.0355,0.0318205,0.0392351,0.317868,2
2006,3664,-,83.75044412,-5.383917613,6646.306317,10022.01058,10.296,0.00417557,10.2582,0.0676035,0.037756,0.0717791,0.00590515,0.0956059,1
2007,3665,4054,83.76183533,-5.368965083,6327.966518,10441.73731,11.7146,0.00658313,11.3061,0.0167842,0.426933,0.0177355,0.0117655,0.0419998,2
2008,3666,4055,83.76287689,-5.37716716,6298.856735,10211.50307,11.7742,0.00885649,11.7694,0.0293078,-0.00564643,0.0156193,0.0235214,0.0749998,2
2009,3667,3751,83.74077366,-5.380877,6916.564431,10107.35214,12.3581,0.0113692,12.3092,0.0143942,0.0428543,0.00303732,0.0298758,0.0386257,2
2010,3668,4059,83.77007376,-5.377413508,6097.727947,10204.58801,12.6835,0.00976552,12.6332,0.0286722,0.0454179,0.0180608,0.026,0.0799999,2
2011,3669,3753,83.74661947,-5.385511892,6753.189948,9977.255641,12.7751,0.0152422,12.9322,0.0191401,-0.169411,0.00991028,0.0312204,0.0447197,2
2012,3670,5349,83.75507005,-5.362335215,6517.039958,10627.83707,13.1355,0.0021811,13.2271,0.00823614,-0.092179,0.00563108,0.00434303,0.0144711,2
2013,3671,3708-3754-3788,83.73720911,-5.368404295,7016.198041,10457.45976,13.0728,0.00739689,12.9643,0.0119386,0.0960509,0.0169551,0.0200539,0.0399055,4
2014,3672,3755,83.73753689,-5.383338627,7007.017429,10038.24959,13.0645,0.0118718,13.0228,0.0146054,0.0376302,0.00188722,0.0295801,0.0373144,2
2015,3673,4060,83.76541305,-5.379362353,6227.979213,10149.88368,13.0699,0.00855751,13.0001,0.00940408,0.0704392,0.00358185,0.0183182,0.0235567,2
2016,3675,4065,83.76736857,-5.373430862,6173.328989,10316.38216,13.3919,0.0122607,13.4759,0.0174918,-0.0815709,0.00659965,0.0285358,0.0429993,2
2017,3677,3711-3757-3791,83.72546771,-5.37404479,7344.325636,10299.11073,13.5085,0.02541,13.5159,0.0123315,-0.0103448,0.016828,0.083004,0.0345602,4
2018,3678,3714-3758-3793,83.72453685,-5.372406382,7370.34345,10345.0995,13.7335,0.00927086,13.8015,0.0227023,-0.0662205,0.0108325,0.0279999,0.0781898,4
2019,3680,4073,83.77271994,-5.375132696,6023.775338,10268.61039,13.8728,0.0188831,14.0836,0.0190304,-0.207164,0.00853845,0.042944,0.0452595,2
2020,3681,5355,83.75962413,-5.356484865,6389.767206,10792.05996,14.2125,0.0125007,14.2528,0.0137422,-0.0385857,0.00164509,0.0349998,0.0380001,2
2021,3682,3715-3760-3795,83.73318716,-5.36862182,7128.59957,10451.34803,14.1939,0.0200786,14.2449,0.0174646,-0.0446577,0.00514978,0.0577202,0.0450611,4
2022,3683,3763-3798,83.73315501,-5.368557242,7129.498333,10453.16071,14.3152,0.109227,14.3734,0.163622,-0.0748005,0.0609915,0.27199,0.429419,3
2023,3684,4077,83.75456983,-5.378171337,6531.010866,10183.31263,15.2499,0.0102152,15.0392,0.0130347,0.21803,0.0209675,0.0266171,0.0387592,2
2024,3685,4078,83.76165897,-5.367335893,6332.895628,10487.46909,15.6844,0.0126388,15.5734,0.0112364,0.112348,0.0241823,0.0286932,0.0273323,2
2025,3686,5358,83.75674781,-5.363601141,6470.150243,10592.30299,15.6028,0.0623192,15.1831,0.0418641,0.396179,0.0605834,0.12374,0.0770378,2
2026,3687,4080,83.76847054,-5.372036892,6142.532252,10355.51121,16.3672,0.00700564,16.6218,0.0138774,-0.241315,0.0172225,0.0128784,0.031044,2
2027,3689,4084,83.74953194,-5.376105846,6671.804618,10241.28816,17.113,0.0246678,17.0531,0.00959353,0.0693693,0.0032975,0.0571785,0.0259991,2
2028,3690,4085,83.76706466,-5.369395068,6181.822204,10429.66799,17.1063,0.0278423,17.1133,0.0335349,-0.0119495,0.00734029,0.0760155,0.0872307,2
2029,3691,3799-5363,83.75373165,-5.35208616,6554.450782,10915.53029,17.1724,0.0141751,17.3312,0.0192102,-0.168696,0.0165705,0.0442429,0.0577049,3
2030,3692,4089,83.76931702,-5.379118164,6118.876684,10156.73798,17.3188,0.013128,17.5302,0.0468572,-0.193947,0.00879557,0.0229988,0.103781,2
2031,3693,-,83.75533484,-5.372218088,6509.634497,10350.42226,18.5402,0.1539,17.9987,0.134732,0.541447,0.0191677,0.217648,0.19054,1
2032,3695,4100,83.76738062,-5.375555981,6172.992182,10256.72955,18.9221,0.0255763,17.9924,0.0275512,0.916627,0.083996,0.0575485,0.0610008,2
2033,3696,3770,83.73605811,-5.387225686,7048.338358,9929.136883,19.3749,0.0967405,18.9572,0.0398938,0.41838,0.119458,0.242226,0.0970001,2
2034,3697,3802,83.74289987,-5.368692415,6857.157668,10449.379,19.6178,0.0442992,19.2509,0.0198413,0.384862,0.0574989,0.126905,0.0440006,2
2035,3698,3771,83.74349383,-5.380214799,6840.545853,10125.9433,20.0212,0.0415435,19.7749,0.0329397,0.251735,0.0182668,0.0887432,0.0832767,2
2036,3700,-,83.75826525,-5.370836403,6427.739088,10389.20781,20.8043,0.0188696,20.2854,0.00485667,0.50227,0.00951912,0.0266857,0.00686836,1
2037,3701,3776,83.74553224,-5.378192189,6783.581302,10182.72053,20.8883,0.131625,20.2906,0.022822,0.572314,0.114844,0.299845,0.0618858,2
2038,3703,5369,83.75209053,-5.352835776,6600.315982,10894.48734,21.488,0.280951,20.8995,0.0177201,0.63955,0.243207,0.665119,0.0410328,2
2039,3704,-,83.76527696,-5.368127828,6231.78308,10465.23974,22.248,0.206475,20.8895,0.00494973,1.3585,0.201525,0.292,0.00699997,1
2040,3705,-,83.71736831,-5.375495097,7570.674904,10258.38354,11.0921,0.261493,11.1135,0.028991,0.14235,0.000920487,0.369806,0.0409994,1
2041,3706,-,83.71730555,-5.375580584,7572.428649,10255.98376,11.4305,0.27645,11.3732,0.25283,0.0572982,0.0236204,0.39096,0.357555,1
2042,3707,3786,83.72603005,-5.359811587,7328.636751,10698.64175,11.9661,0.00265551,11.9731,0.0101897,2.85E-05,0.0108407,0.00516319,0.0259495,2
2043,3709,3789,83.71579716,-5.360911408,7614.618023,10667.74822,13.1125,0.000706718,13.0925,0.00919206,0.00997562,0.014739,0.000999451,0.0129995,2
2044,3710,3790,83.7158393,-5.360786547,7613.440612,10671.25322,13.1251,0.143552,13.1745,0.00919206,-0.00466776,0.0152253,0.355592,0.0129995,2
2045,3712,3792,83.71946791,-5.356975843,7512.038632,10778.22887,13.5402,0.00479601,13.4589,0.0145715,0.0781286,0.00552166,0.0116673,0.0413904,2
2046,3718,-,83.71520151,-5.377712246,7631.224696,10196.14261,15.8186,0.00198663,16.1831,0.00431449,-0.362543,0.0237543,0.00280952,0.00610161,1
2047,3719,3765,83.7250994,-5.374858501,7354.617168,10276.26895,17.2259,0.0123466,16.8632,0.0181835,0.345425,0.0284951,0.0230007,0.044138,2
2048,3720,3766,83.71820112,-5.378099329,7547.394808,10185.28391,17.5052,0.0127063,16.8799,0.0381531,0.619396,0.0377431,0.0285244,0.0838757,2
2049,3721,3800,83.72160465,-5.350956669,7452.334385,10947.19341,17.8117,0.00289991,17.4205,0.0106841,0.388131,0.0189735,0.00681305,0.025526,2
2050,3725,3801,83.72660849,-5.362396694,7312.465978,10626.0781,19.3022,0.0394287,18.9971,0.0164123,0.318197,0.0451933,0.0873127,0.0342255,2
2051,3726,3803,83.724575,-5.350362364,7369.320274,10963.88159,19.7846,0.172983,19.3649,0.0103393,0.345719,0.0640239,0.414173,0.0189991,2
2052,3728,3804,83.72436844,-5.363349103,7375.067664,10599.33953,19.8057,0.0202851,19.4329,0.0254175,0.382076,0.100977,0.0372429,0.0620003,2
2053,3729,3805,83.73050111,-5.362012339,7203.678048,10636.87378,20.0923,0.111049,19.592,0.052969,0.491394,0.0776368,0.22994,0.1392,2
2054,3731,3806,83.72244578,-5.370420519,7428.786515,10400.83912,20.1063,0.132148,19.7102,0.136536,0.126254,0.184138,0.304829,0.300613,2
2055,3735,3777-3811,83.72994608,-5.375803021,7219.166172,10249.76462,20.064,0.816243,19.6872,0.0485706,0.375053,0.17151,2.29545,0.1206,3
2056,3736,3807,83.73066696,-5.366371448,7199.035821,10514.51264,20.3487,0.68277,20.0043,0.0402805,0.41576,0.579843,1.92363,0.0929985,2
2057,3737,3810,83.71488002,-5.35714416,7640.258846,10773.49388,20.8123,0.251428,20.4869,0.00564686,0.35197,0.226963,0.507282,0.0127621,2
2058,3739,-,83.72112502,-5.356779516,7465.726577,10783.74331,21.3441,1.60361,21.7097,0.537798,NaN,1.69139,3.14181,0.760561,1
2059,3740,-,83.71552293,-5.370477789,7622.25929,10399.21653,21.1327,0.428532,20.707,0.102982,0.20233,0.5254,0.856001,0.189999,1
2060,3741,3781-3813,83.73083867,-5.374895562,7194.222587,10275.23872,20.9254,0.145598,20.4125,0.033491,0.513989,0.154067,0.441868,0.0779991,3
2061,3743,3783,83.71372192,-5.391394729,7672.540757,9812.068302,21.0894,0.127408,21.1594,0.0417868,0.10243,0.342706,0.300329,0.114412,2
2062,3744,-,83.7151098,-5.354919629,7633.842373,10835.93766,21.5979,0.00415534,21.3958,0.00956363,0.272117,0.280376,0.00587654,0.013525,1
2063,3746,-,83.70661044,-5.377913575,7871.3161,10190.46944,22.1065,0.560737,21.2903,0.00602869,0.806,0.54023,0.793001,0.00852585,1
2064,3747,-,83.73321209,-5.386950223,7127.874448,9936.86505,8.90637,0.00981179,9.21999,0.0515628,-0.210747,0.183391,0.013876,0.0729208,1
2065,3762,-,83.72731113,-5.38387334,7292.789739,10023.22414,14.8865,0.00211004,14.9123,0.00657665,-0.0309242,0.00284154,0.00298405,0.011446,1
